width_substrate_mm,width_imp_line_mm,length_imp_line_mm,substrate_height_mm,patch_height_mm,width_slot_mm,length_slot_mm,patch_width_mm,substrate_length_mm,patch_length_mm,frequency_GHz,S11_dB
44,3,9,1.6,0.035,2,8,42,38,29.3,2.1199998855591,-0.076871009219721
44,3,9,1.6,0.035,2,8,42,38,29.3,2.1210000514984,-0.076151416757171
44,3,9,1.6,0.035,2,8,42,38,29.3,2.1219999790192,-0.075486979960676
44,3,9,1.6,0.035,2,8,42,38,29.3,2.1229999065399,-0.074886668133090
44,3,9,1.6,0.035,2,8,42,38,29.3,2.1240000724792,-0.074356334699159
44,3,9,1.6,0.035,2,8,42,38,29.3,2.1250000000000,-0.073903940073507
44,3,9,1.6,0.035,2,8,42,38,29.3,2.1259999275208,-0.073533830263805
44,3,9,1.6,0.035,2,8,42,38,29.3,2.1270000934601,-0.073253524599716
44,3,9,1.6,0.035,2,8,42,38,29.3,2.1280000209808,-0.073066939487806
44,3,9,1.6,0.035,2,8,42,38,29.3,2.1289999485016,-0.072978574384202
44,3,9,1.6,0.035,2,8,42,38,29.3,2.1300001144409,-0.072990906770215
44,3,9,1.6,0.035,2,8,42,38,29.3,2.1310000419617,-0.073106490979496
44,3,9,1.6,0.035,2,8,42,38,29.3,2.1319999694824,-0.073328477815773
44,3,9,1.6,0.035,2,8,42,38,29.3,2.1329998970032,-0.073656448759370
44,3,9,1.6,0.035,2,8,42,38,29.3,2.1340000629425,-0.074092158347959
44,3,9,1.6,0.035,2,8,42,38,29.3,2.1349999904633,-0.074633270940973
44,3,9,1.6,0.035,2,8,42,38,29.3,2.1359999179840,-0.075280148675108
44,3,9,1.6,0.035,2,8,42,38,29.3,2.1370000839233,-0.076030107367775
44,3,9,1.6,0.035,2,8,42,38,29.3,2.1380000114441,-0.076880024345324
44,3,9,1.6,0.035,2,8,42,38,29.3,2.1389999389648,-0.077825813216861
44,3,9,1.6,0.035,2,8,42,38,29.3,2.1400001049042,-0.078864508752462
44,3,9,1.6,0.035,2,8,42,38,29.3,2.1410000324249,-0.079989559891302
44,3,9,1.6,0.035,2,8,42,38,29.3,2.1419999599457,-0.081196569766940
44,3,9,1.6,0.035,2,8,42,38,29.3,2.1429998874664,-0.082479108804385
44,3,9,1.6,0.035,2,8,42,38,29.3,2.1440000534058,-0.083830796680219
44,3,9,1.6,0.035,2,8,42,38,29.3,2.1449999809265,-0.085242679600910
44,3,9,1.6,0.035,2,8,42,38,29.3,2.1459999084473,-0.086707926135917
44,3,9,1.6,0.035,2,8,42,38,29.3,2.1470000743866,-0.088219202111754
44,3,9,1.6,0.035,2,8,42,38,29.3,2.1480000019073,-0.089767619712354
44,3,9,1.6,0.035,2,8,42,38,29.3,2.1489999294281,-0.091343766509708
44,3,9,1.6,0.035,2,8,42,38,29.3,2.1500000953674,-0.092939268623451
44,3,9,1.6,0.035,2,8,42,38,29.3,2.1510000228882,-0.094545734550584
44,3,9,1.6,0.035,2,8,42,38,29.3,2.1519999504089,-0.096153697940958
44,3,9,1.6,0.035,2,8,42,38,29.3,2.1530001163483,-0.097753132181703
44,3,9,1.6,0.035,2,8,42,38,29.3,2.1540000438690,-0.099336579903006
44,3,9,1.6,0.035,2,8,42,38,29.3,2.1549999713898,-0.10089548805619
44,3,9,1.6,0.035,2,8,42,38,29.3,2.1559998989105,-0.10241966330550
44,3,9,1.6,0.035,2,8,42,38,29.3,2.1570000648499,-0.10390199063907
44,3,9,1.6,0.035,2,8,42,38,29.3,2.1579999923706,-0.10533420897823
44,3,9,1.6,0.035,2,8,42,38,29.3,2.1589999198914,-0.10670958281293
44,3,9,1.6,0.035,2,8,42,38,29.3,2.1600000858307,-0.10802033862740
44,3,9,1.6,0.035,2,8,42,38,29.3,2.1610000133514,-0.10925992350912
44,3,9,1.6,0.035,2,8,42,38,29.3,2.1619999408722,-0.11042348813284
44,3,9,1.6,0.035,2,8,42,38,29.3,2.1630001068115,-0.11150444791712
44,3,9,1.6,0.035,2,8,42,38,29.3,2.1640000343323,-0.11249979999604
44,3,9,1.6,0.035,2,8,42,38,29.3,2.1649999618530,-0.11340539511642
44,3,9,1.6,0.035,2,8,42,38,29.3,2.1659998893738,-0.11421752137656
44,3,9,1.6,0.035,2,8,42,38,29.3,2.1670000553131,-0.11493394988350
44,3,9,1.6,0.035,2,8,42,38,29.3,2.1679999828339,-0.11555392230371
44,3,9,1.6,0.035,2,8,42,38,29.3,2.1689999103546,-0.11607556493461
44,3,9,1.6,0.035,2,8,42,38,29.3,2.1700000762939,-0.11650058072578
44,3,9,1.6,0.035,2,8,42,38,29.3,2.1710000038147,-0.11682902923435
44,3,9,1.6,0.035,2,8,42,38,29.3,2.1719999313354,-0.11706300134896
44,3,9,1.6,0.035,2,8,42,38,29.3,2.1730000972748,-0.11720555882041
44,3,9,1.6,0.035,2,8,42,38,29.3,2.1740000247955,-0.11725866987635
44,3,9,1.6,0.035,2,8,42,38,29.3,2.1749999523163,-0.11722791708842
44,3,9,1.6,0.035,2,8,42,38,29.3,2.1760001182556,-0.11711779998342
44,3,9,1.6,0.035,2,8,42,38,29.3,2.1770000457764,-0.11693329274108
44,3,9,1.6,0.035,2,8,42,38,29.3,2.1779999732971,-0.11668145847062
44,3,9,1.6,0.035,2,8,42,38,29.3,2.1789999008179,-0.11636777841114
44,3,9,1.6,0.035,2,8,42,38,29.3,2.1800000667572,-0.11600032255256
44,3,9,1.6,0.035,2,8,42,38,29.3,2.1809999942780,-0.11558824818106
44,3,9,1.6,0.035,2,8,42,38,29.3,2.1819999217987,-0.11513755165007
44,3,9,1.6,0.035,2,8,42,38,29.3,2.1830000877380,-0.11465793209578
44,3,9,1.6,0.035,2,8,42,38,29.3,2.1840000152588,-0.11415809846241
44,3,9,1.6,0.035,2,8,42,38,29.3,2.1849999427795,-0.11364782970561
44,3,9,1.6,0.035,2,8,42,38,29.3,2.1860001087189,-0.11313540453744
44,3,9,1.6,0.035,2,8,42,38,29.3,2.1870000362396,-0.11263124461621
44,3,9,1.6,0.035,2,8,42,38,29.3,2.1879999637604,-0.11214379761794
44,3,9,1.6,0.035,2,8,42,38,29.3,2.1889998912811,-0.11168363840615
44,3,9,1.6,0.035,2,8,42,38,29.3,2.1900000572205,-0.11125884711496
44,3,9,1.6,0.035,2,8,42,38,29.3,2.1909999847412,-0.11087864967126
44,3,9,1.6,0.035,2,8,42,38,29.3,2.1919999122620,-0.11055240795917
44,3,9,1.6,0.035,2,8,42,38,29.3,2.1930000782013,-0.11028854476860
44,3,9,1.6,0.035,2,8,42,38,29.3,2.1940000057220,-0.11009453008140
44,3,9,1.6,0.035,2,8,42,38,29.3,2.1949999332428,-0.10997957174119
44,3,9,1.6,0.035,2,8,42,38,29.3,2.1960000991821,-0.10994830342552
44,3,9,1.6,0.035,2,8,42,38,29.3,2.1970000267029,-0.11000912609818
44,3,9,1.6,0.035,2,8,42,38,29.3,2.1979999542236,-0.11016693312559
44,3,9,1.6,0.035,2,8,42,38,29.3,2.1989998817444,-0.11042782648611
44,3,9,1.6,0.035,2,8,42,38,29.3,2.2000000476837,-0.11079694906402
44,3,9,1.6,0.035,2,8,42,38,29.3,2.2009999752045,-0.11127598220713
44,3,9,1.6,0.035,2,8,42,38,29.3,2.2019999027252,-0.11186979783530
44,3,9,1.6,0.035,2,8,42,38,29.3,2.2030000686646,-0.11258080110843
44,3,9,1.6,0.035,2,8,42,38,29.3,2.2039999961853,-0.11340890001754
44,3,9,1.6,0.035,2,8,42,38,29.3,2.2049999237061,-0.11435621727878
44,3,9,1.6,0.035,2,8,42,38,29.3,2.2060000896454,-0.11542234483355
44,3,9,1.6,0.035,2,8,42,38,29.3,2.2070000171661,-0.11660587957792
44,3,9,1.6,0.035,2,8,42,38,29.3,2.2079999446869,-0.11790549784261
44,3,9,1.6,0.035,2,8,42,38,29.3,2.2090001106262,-0.11931730039780
44,3,9,1.6,0.035,2,8,42,38,29.3,2.2100000381470,-0.12084059244094
44,3,9,1.6,0.035,2,8,42,38,29.3,2.2109999656677,-0.12246890258693
44,3,9,1.6,0.035,2,8,42,38,29.3,2.2119998931885,-0.12419735671087
44,3,9,1.6,0.035,2,8,42,38,29.3,2.2130000591278,-0.12602154790559
44,3,9,1.6,0.035,2,8,42,38,29.3,2.2139999866486,-0.12793394808797
44,3,9,1.6,0.035,2,8,42,38,29.3,2.2149999141693,-0.12992898657531
44,3,9,1.6,0.035,2,8,42,38,29.3,2.2160000801086,-0.13199849490632
44,3,9,1.6,0.035,2,8,42,38,29.3,2.2170000076294,-0.13413459430424
44,3,9,1.6,0.035,2,8,42,38,29.3,2.2179999351501,-0.13632890457315
44,3,9,1.6,0.035,2,8,42,38,29.3,2.2190001010895,-0.13857284051095
44,3,9,1.6,0.035,2,8,42,38,29.3,2.2200000286102,-0.14085717683921
44,3,9,1.6,0.035,2,8,42,38,29.3,2.2209999561310,-0.14317193849396
44,3,9,1.6,0.035,2,8,42,38,29.3,2.2219998836517,-0.14550857770117
44,3,9,1.6,0.035,2,8,42,38,29.3,2.2230000495911,-0.14785787246132
44,3,9,1.6,0.035,2,8,42,38,29.3,2.2239999771118,-0.15020823816008
44,3,9,1.6,0.035,2,8,42,38,29.3,2.2249999046326,-0.15255152242514
44,3,9,1.6,0.035,2,8,42,38,29.3,2.2260000705719,-0.15487783050510
44,3,9,1.6,0.035,2,8,42,38,29.3,2.2269999980927,-0.15717812475294
44,3,9,1.6,0.035,2,8,42,38,29.3,2.2279999256134,-0.15944402404942
44,3,9,1.6,0.035,2,8,42,38,29.3,2.2290000915527,-0.16166551005269
44,3,9,1.6,0.035,2,8,42,38,29.3,2.2300000190735,-0.16383434088814
44,3,9,1.6,0.035,2,8,42,38,29.3,2.2309999465942,-0.16594412107274
44,3,9,1.6,0.035,2,8,42,38,29.3,2.2320001125336,-0.16798668476039
44,3,9,1.6,0.035,2,8,42,38,29.3,2.2330000400543,-0.16995629803373
44,3,9,1.6,0.035,2,8,42,38,29.3,2.2339999675751,-0.17184590144925
44,3,9,1.6,0.035,2,8,42,38,29.3,2.2349998950958,-0.17365139630003
44,3,9,1.6,0.035,2,8,42,38,29.3,2.2360000610352,-0.17536849114035
44,3,9,1.6,0.035,2,8,42,38,29.3,2.2369999885559,-0.17699266665173
44,3,9,1.6,0.035,2,8,42,38,29.3,2.2379999160767,-0.17852201559079
44,3,9,1.6,0.035,2,8,42,38,29.3,2.2390000820160,-0.17995436608583
44,3,9,1.6,0.035,2,8,42,38,29.3,2.2400000095367,-0.18128897027942
44,3,9,1.6,0.035,2,8,42,38,29.3,2.2409999370575,-0.18252605012496
44,3,9,1.6,0.035,2,8,42,38,29.3,2.2420001029968,-0.18366577107796
44,3,9,1.6,0.035,2,8,42,38,29.3,2.2430000305176,-0.18471135278603
44,3,9,1.6,0.035,2,8,42,38,29.3,2.2439999580383,-0.18566441951663
44,3,9,1.6,0.035,2,8,42,38,29.3,2.2449998855591,-0.18652923518644
44,3,9,1.6,0.035,2,8,42,38,29.3,2.2460000514984,-0.18731042265679
44,3,9,1.6,0.035,2,8,42,38,29.3,2.2469999790192,-0.18801384085906
44,3,9,1.6,0.035,2,8,42,38,29.3,2.2479999065399,-0.18864434657565
44,3,9,1.6,0.035,2,8,42,38,29.3,2.2490000724792,-0.18921046840850
44,3,9,1.6,0.035,2,8,42,38,29.3,2.2500000000000,-0.18971922778510
44,3,9,1.6,0.035,2,8,42,38,29.3,2.2509999275208,-0.19018003552249
44,3,9,1.6,0.035,2,8,42,38,29.3,2.2520000934601,-0.19060074539751
44,3,9,1.6,0.035,2,8,42,38,29.3,2.2530000209808,-0.19099195074343
44,3,9,1.6,0.035,2,8,42,38,29.3,2.2539999485016,-0.19136342339539
44,3,9,1.6,0.035,2,8,42,38,29.3,2.2550001144409,-0.19172696511072
44,3,9,1.6,0.035,2,8,42,38,29.3,2.2560000419617,-0.19209140132062
44,3,9,1.6,0.035,2,8,42,38,29.3,2.2569999694824,-0.19246855983052
44,3,9,1.6,0.035,2,8,42,38,29.3,2.2579998970032,-0.19287094006204
44,3,9,1.6,0.035,2,8,42,38,29.3,2.2590000629425,-0.19330928617780
44,3,9,1.6,0.035,2,8,42,38,29.3,2.2599999904633,-0.19379541413250
44,3,9,1.6,0.035,2,8,42,38,29.3,2.2609999179840,-0.19434018603568
44,3,9,1.6,0.035,2,8,42,38,29.3,2.2620000839233,-0.19495457272273
44,3,9,1.6,0.035,2,8,42,38,29.3,2.2630000114441,-0.19565131137654
44,3,9,1.6,0.035,2,8,42,38,29.3,2.2639999389648,-0.19643919813267
44,3,9,1.6,0.035,2,8,42,38,29.3,2.2650001049042,-0.19732990932301
44,3,9,1.6,0.035,2,8,42,38,29.3,2.2660000324249,-0.19833296809398
44,3,9,1.6,0.035,2,8,42,38,29.3,2.2669999599457,-0.19945778659296
44,3,9,1.6,0.035,2,8,42,38,29.3,2.2679998874664,-0.20071284996501
44,3,9,1.6,0.035,2,8,42,38,29.3,2.2690000534058,-0.20210672772294
44,3,9,1.6,0.035,2,8,42,38,29.3,2.2699999809265,-0.20364607444634
44,3,9,1.6,0.035,2,8,42,38,29.3,2.2709999084473,-0.20533816333381
44,3,9,1.6,0.035,2,8,42,38,29.3,2.2720000743866,-0.20718829372272
44,3,9,1.6,0.035,2,8,42,38,29.3,2.2730000019073,-0.20920123648386
44,3,9,1.6,0.035,2,8,42,38,29.3,2.2739999294281,-0.21138146393987
44,3,9,1.6,0.035,2,8,42,38,29.3,2.2750000953674,-0.21373170074495
44,3,9,1.6,0.035,2,8,42,38,29.3,2.2760000228882,-0.21625352535093
44,3,9,1.6,0.035,2,8,42,38,29.3,2.2769999504089,-0.21894819871964
44,3,9,1.6,0.035,2,8,42,38,29.3,2.2780001163483,-0.22181609474323
44,3,9,1.6,0.035,2,8,42,38,29.3,2.2790000438690,-0.22485701293750
44,3,9,1.6,0.035,2,8,42,38,29.3,2.2799999713898,-0.22806658849591
44,3,9,1.6,0.035,2,8,42,38,29.3,2.2809998989105,-0.23144445526470
44,3,9,1.6,0.035,2,8,42,38,29.3,2.2820000648499,-0.23498565633450
44,3,9,1.6,0.035,2,8,42,38,29.3,2.2829999923706,-0.23868446930514
44,3,9,1.6,0.035,2,8,42,38,29.3,2.2839999198914,-0.24253651801508
44,3,9,1.6,0.035,2,8,42,38,29.3,2.2850000858307,-0.24653485128299
44,3,9,1.6,0.035,2,8,42,38,29.3,2.2860000133514,-0.25067254698139
44,3,9,1.6,0.035,2,8,42,38,29.3,2.2869999408722,-0.25494029328081
44,3,9,1.6,0.035,2,8,42,38,29.3,2.2880001068115,-0.25932974909465
44,3,9,1.6,0.035,2,8,42,38,29.3,2.2890000343323,-0.26383104265543
44,3,9,1.6,0.035,2,8,42,38,29.3,2.2899999618530,-0.26843562433633
44,3,9,1.6,0.035,2,8,42,38,29.3,2.2909998893738,-0.27313052129725
44,3,9,1.6,0.035,2,8,42,38,29.3,2.2920000553131,-0.27790747834871
44,3,9,1.6,0.035,2,8,42,38,29.3,2.2929999828339,-0.28275369530722
44,3,9,1.6,0.035,2,8,42,38,29.3,2.2939999103546,-0.28765787503323
44,3,9,1.6,0.035,2,8,42,38,29.3,2.2950000762939,-0.29260895610281
44,3,9,1.6,0.035,2,8,42,38,29.3,2.2960000038147,-0.29759419939697
44,3,9,1.6,0.035,2,8,42,38,29.3,2.2969999313354,-0.30260324837646
44,3,9,1.6,0.035,2,8,42,38,29.3,2.2980000972748,-0.30762506400199
44,3,9,1.6,0.035,2,8,42,38,29.3,2.2990000247955,-0.31264756226247
44,3,9,1.6,0.035,2,8,42,38,29.3,2.2999999523163,-0.31766033322886
44,3,9,1.6,0.035,2,8,42,38,29.3,2.3010001182556,-0.32265367591306
44,3,9,1.6,0.035,2,8,42,38,29.3,2.3020000457764,-0.32761795155729
44,3,9,1.6,0.035,2,8,42,38,29.3,2.3029999732971,-0.33254342551548
44,3,9,1.6,0.035,2,8,42,38,29.3,2.3039999008179,-0.33742246436542
44,3,9,1.6,0.035,2,8,42,38,29.3,2.3050000667572,-0.34224763875104
44,3,9,1.6,0.035,2,8,42,38,29.3,2.3059999942780,-0.34701227874711
44,3,9,1.6,0.035,2,8,42,38,29.3,2.3069999217987,-0.35171180382921
44,3,9,1.6,0.035,2,8,42,38,29.3,2.3080000877380,-0.35634128073611
44,3,9,1.6,0.035,2,8,42,38,29.3,2.3090000152588,-0.36089783478752
44,3,9,1.6,0.035,2,8,42,38,29.3,2.3099999427795,-0.36537881505264
44,3,9,1.6,0.035,2,8,42,38,29.3,2.3110001087189,-0.36978397443771
44,3,9,1.6,0.035,2,8,42,38,29.3,2.3120000362396,-0.37411399986197
44,3,9,1.6,0.035,2,8,42,38,29.3,2.3129999637604,-0.37836979452890
44,3,9,1.6,0.035,2,8,42,38,29.3,2.3139998912811,-0.38255523180817
44,3,9,1.6,0.035,2,8,42,38,29.3,2.3150000572205,-0.38667511916784
44,3,9,1.6,0.035,2,8,42,38,29.3,2.3159999847412,-0.39073496305774
44,3,9,1.6,0.035,2,8,42,38,29.3,2.3169999122620,-0.39474081824759
44,3,9,1.6,0.035,2,8,42,38,29.3,2.3180000782013,-0.39870245985178
44,3,9,1.6,0.035,2,8,42,38,29.3,2.3190000057220,-0.40262906462836
44,3,9,1.6,0.035,2,8,42,38,29.3,2.3199999332428,-0.40653096178113
44,3,9,1.6,0.035,2,8,42,38,29.3,2.3210000991821,-0.41042161147174
44,3,9,1.6,0.035,2,8,42,38,29.3,2.3220000267029,-0.41431326911467
44,3,9,1.6,0.035,2,8,42,38,29.3,2.3229999542236,-0.41822025860336
44,3,9,1.6,0.035,2,8,42,38,29.3,2.3239998817444,-0.42215742101021
44,3,9,1.6,0.035,2,8,42,38,29.3,2.3250000476837,-0.42614226232984
44,3,9,1.6,0.035,2,8,42,38,29.3,2.3259999752045,-0.43019064590769
44,3,9,1.6,0.035,2,8,42,38,29.3,2.3269999027252,-0.43432005019375
44,3,9,1.6,0.035,2,8,42,38,29.3,2.3280000686646,-0.43854912667663
44,3,9,1.6,0.035,2,8,42,38,29.3,2.3289999961853,-0.44289732676565
44,3,9,1.6,0.035,2,8,42,38,29.3,2.3299999237061,-0.44738264400821
44,3,9,1.6,0.035,2,8,42,38,29.3,2.3310000896454,-0.45202569890982
44,3,9,1.6,0.035,2,8,42,38,29.3,2.3320000171661,-0.45684522444400
44,3,9,1.6,0.035,2,8,42,38,29.3,2.3329999446869,-0.46186172633071
44,3,9,1.6,0.035,2,8,42,38,29.3,2.3340001106262,-0.46709434983743
44,3,9,1.6,0.035,2,8,42,38,29.3,2.3350000381470,-0.47256320615247
44,3,9,1.6,0.035,2,8,42,38,29.3,2.3359999656677,-0.47828729889081
44,3,9,1.6,0.035,2,8,42,38,29.3,2.3369998931885,-0.48428564331390
44,3,9,1.6,0.035,2,8,42,38,29.3,2.3380000591278,-0.49057609867457
44,3,9,1.6,0.035,2,8,42,38,29.3,2.3389999866486,-0.49717754831934
44,3,9,1.6,0.035,2,8,42,38,29.3,2.3399999141693,-0.50410537296539
44,3,9,1.6,0.035,2,8,42,38,29.3,2.3410000801086,-0.51137893193609
44,3,9,1.6,0.035,2,8,42,38,29.3,2.3420000076294,-0.51901064513533
44,3,9,1.6,0.035,2,8,42,38,29.3,2.3429999351501,-0.52701669021551
44,3,9,1.6,0.035,2,8,42,38,29.3,2.3440001010895,-0.53541031476648
44,3,9,1.6,0.035,2,8,42,38,29.3,2.3450000286102,-0.54420419601229
44,3,9,1.6,0.035,2,8,42,38,29.3,2.3459999561310,-0.55340838890477
44,3,9,1.6,0.035,2,8,42,38,29.3,2.3469998836517,-0.56303466677783
44,3,9,1.6,0.035,2,8,42,38,29.3,2.3480000495911,-0.57309035045708
44,3,9,1.6,0.035,2,8,42,38,29.3,2.3489999771118,-0.58358381473248
44,3,9,1.6,0.035,2,8,42,38,29.3,2.3499999046326,-0.59452145562948
44,3,9,1.6,0.035,2,8,42,38,29.3,2.3510000705719,-0.60590758405617
44,3,9,1.6,0.035,2,8,42,38,29.3,2.3519999980927,-0.61774620442574
44,3,9,1.6,0.035,2,8,42,38,29.3,2.3529999256134,-0.63003891129636
44,3,9,1.6,0.035,2,8,42,38,29.3,2.3540000915527,-0.64278814485468
44,3,9,1.6,0.035,2,8,42,38,29.3,2.3550000190735,-0.65599218652845
44,3,9,1.6,0.035,2,8,42,38,29.3,2.3559999465942,-0.66964984788727
44,3,9,1.6,0.035,2,8,42,38,29.3,2.3570001125336,-0.68375905859937
44,3,9,1.6,0.035,2,8,42,38,29.3,2.3580000400543,-0.69831669392063
44,3,9,1.6,0.035,2,8,42,38,29.3,2.3589999675751,-0.71331614686420
44,3,9,1.6,0.035,2,8,42,38,29.3,2.3599998950958,-0.72875300204345
44,3,9,1.6,0.035,2,8,42,38,29.3,2.3610000610352,-0.74462009465906
44,3,9,1.6,0.035,2,8,42,38,29.3,2.3619999885559,-0.76091119567202
44,3,9,1.6,0.035,2,8,42,38,29.3,2.3629999160767,-0.77761780036477
44,3,9,1.6,0.035,2,8,42,38,29.3,2.3640000820160,-0.79473199680881
44,3,9,1.6,0.035,2,8,42,38,29.3,2.3650000095367,-0.81224397526748
44,3,9,1.6,0.035,2,8,42,38,29.3,2.3659999370575,-0.83014628428467
44,3,9,1.6,0.035,2,8,42,38,29.3,2.3670001029968,-0.84842931859042
44,3,9,1.6,0.035,2,8,42,38,29.3,2.3680000305176,-0.86708503901204
44,3,9,1.6,0.035,2,8,42,38,29.3,2.3689999580383,-0.88610438090652
44,3,9,1.6,0.035,2,8,42,38,29.3,2.3699998855591,-0.90548038940890
44,3,9,1.6,0.035,2,8,42,38,29.3,2.3710000514984,-0.92520531548076
44,3,9,1.6,0.035,2,8,42,38,29.3,2.3719999790192,-0.94527349283799
44,3,9,1.6,0.035,2,8,42,38,29.3,2.3729999065399,-0.96567826078286
44,3,9,1.6,0.035,2,8,42,38,29.3,2.3740000724792,-0.98641686893341
44,3,9,1.6,0.035,2,8,42,38,29.3,2.3750000000000,-1.0074871498604
44,3,9,1.6,0.035,2,8,42,38,29.3,2.3759999275208,-1.0288886616337
44,3,9,1.6,0.035,2,8,42,38,29.3,2.3770000934601,-1.0506209927606
44,3,9,1.6,0.035,2,8,42,38,29.3,2.3780000209808,-1.0726881955449
44,3,9,1.6,0.035,2,8,42,38,29.3,2.3789999485016,-1.0950967800024
44,3,9,1.6,0.035,2,8,42,38,29.3,2.3800001144409,-1.1178535254175
44,3,9,1.6,0.035,2,8,42,38,29.3,2.3810000419617,-1.1409684024770
44,3,9,1.6,0.035,2,8,42,38,29.3,2.3819999694824,-1.1644556966351
44,3,9,1.6,0.035,2,8,42,38,29.3,2.3829998970032,-1.1883303085818
44,3,9,1.6,0.035,2,8,42,38,29.3,2.3840000629425,-1.2126133879877
44,3,9,1.6,0.035,2,8,42,38,29.3,2.3849999904633,-1.2373265368947
44,3,9,1.6,0.035,2,8,42,38,29.3,2.3859999179840,-1.2624953374026
44,3,9,1.6,0.035,2,8,42,38,29.3,2.3870000839233,-1.2881493148888
44,3,9,1.6,0.035,2,8,42,38,29.3,2.3880000114441,-1.3143222195093
44,3,9,1.6,0.035,2,8,42,38,29.3,2.3889999389648,-1.3410483513363
44,3,9,1.6,0.035,2,8,42,38,29.3,2.3900001049042,-1.3683698204544
44,3,9,1.6,0.035,2,8,42,38,29.3,2.3910000324249,-1.3963295341596
44,3,9,1.6,0.035,2,8,42,38,29.3,2.3919999599457,-1.4249756585466
44,3,9,1.6,0.035,2,8,42,38,29.3,2.3929998874664,-1.4543608224173
44,3,9,1.6,0.035,2,8,42,38,29.3,2.3940000534058,-1.4845386731808
44,3,9,1.6,0.035,2,8,42,38,29.3,2.3949999809265,-1.5155699388219
44,3,9,1.6,0.035,2,8,42,38,29.3,2.3959999084473,-1.5475166970921
44,3,9,1.6,0.035,2,8,42,38,29.3,2.3970000743866,-1.5804467894630
44,3,9,1.6,0.035,2,8,42,38,29.3,2.3980000019073,-1.6144302266988
44,3,9,1.6,0.035,2,8,42,38,29.3,2.3989999294281,-1.6495423631280
44,3,9,1.6,0.035,2,8,42,38,29.3,2.4000000953674,-1.6858609921491
44,3,9,1.6,0.035,2,8,42,38,29.3,2.4010000228882,-1.7234693100774
44,3,9,1.6,0.035,2,8,42,38,29.3,2.4019999504089,-1.7624511070929
44,3,9,1.6,0.035,2,8,42,38,29.3,2.4030001163483,-1.8028981715406
44,3,9,1.6,0.035,2,8,42,38,29.3,2.4040000438690,-1.8449008781019
44,3,9,1.6,0.035,2,8,42,38,29.3,2.4049999713898,-1.8885563240822
44,3,9,1.6,0.035,2,8,42,38,29.3,2.4059998989105,-1.9339647559141
44,3,9,1.6,0.035,2,8,42,38,29.3,2.4070000648499,-1.9812299339248
44,3,9,1.6,0.035,2,8,42,38,29.3,2.4079999923706,-2.0304578168375
44,3,9,1.6,0.035,2,8,42,38,29.3,2.4089999198914,-2.0817585550450
44,3,9,1.6,0.035,2,8,42,38,29.3,2.4100000858307,-2.1352462830966
44,3,9,1.6,0.035,2,8,42,38,29.3,2.4110000133514,-2.1910363961117
44,3,9,1.6,0.035,2,8,42,38,29.3,2.4119999408722,-2.2492514470099
44,3,9,1.6,0.035,2,8,42,38,29.3,2.4130001068115,-2.3100138850059
44,3,9,1.6,0.035,2,8,42,38,29.3,2.4140000343323,-2.3734508597642
44,3,9,1.6,0.035,2,8,42,38,29.3,2.4149999618530,-2.4396946798600
44,3,9,1.6,0.035,2,8,42,38,29.3,2.4159998893738,-2.5088784755801
44,3,9,1.6,0.035,2,8,42,38,29.3,2.4170000553131,-2.5811414023017
44,3,9,1.6,0.035,2,8,42,38,29.3,2.4179999828339,-2.6566267103735
44,3,9,1.6,0.035,2,8,42,38,29.3,2.4189999103546,-2.7354802182663
44,3,9,1.6,0.035,2,8,42,38,29.3,2.4200000762939,-2.8178542698371
44,3,9,1.6,0.035,2,8,42,38,29.3,2.4210000038147,-2.9039036749779
44,3,9,1.6,0.035,2,8,42,38,29.3,2.4219999313354,-2.9937901709814
44,3,9,1.6,0.035,2,8,42,38,29.3,2.4230000972748,-3.0876788583638
44,3,9,1.6,0.035,2,8,42,38,29.3,2.4240000247955,-3.1857422037864
44,3,9,1.6,0.035,2,8,42,38,29.3,2.4249999523163,-3.2881581900849
44,3,9,1.6,0.035,2,8,42,38,29.3,2.4260001182556,-3.3951113337964
44,3,9,1.6,0.035,2,8,42,38,29.3,2.4270000457764,-3.5067931936027
44,3,9,1.6,0.035,2,8,42,38,29.3,2.4279999732971,-3.6234032177926
44,3,9,1.6,0.035,2,8,42,38,29.3,2.4289999008179,-3.7451489526390
44,3,9,1.6,0.035,2,8,42,38,29.3,2.4300000667572,-3.8722487033908
44,3,9,1.6,0.035,2,8,42,38,29.3,2.4309999942780,-4.0049269255223
44,3,9,1.6,0.035,2,8,42,38,29.3,2.4319999217987,-4.1434216515581
44,3,9,1.6,0.035,2,8,42,38,29.3,2.4330000877380,-4.2879831856083
44,3,9,1.6,0.035,2,8,42,38,29.3,2.4340000152588,-4.4388740639876
44,3,9,1.6,0.035,2,8,42,38,29.3,2.4349999427795,-4.5963698430307
44,3,9,1.6,0.035,2,8,42,38,29.3,2.4360001087189,-4.7607621727458
44,3,9,1.6,0.035,2,8,42,38,29.3,2.4370000362396,-4.9323600952169
44,3,9,1.6,0.035,2,8,42,38,29.3,2.4379999637604,-5.1114930533753
44,3,9,1.6,0.035,2,8,42,38,29.3,2.4389998912811,-5.2985066452771
44,3,9,1.6,0.035,2,8,42,38,29.3,2.4400000572205,-5.4937735591668
44,3,9,1.6,0.035,2,8,42,38,29.3,2.4409999847412,-5.6976889107499
44,3,9,1.6,0.035,2,8,42,38,29.3,2.4419999122620,-5.9106741930395
